,Coefficients importance
PA188Q02JA,-0.0
PA188Q03JA,-0.0
PA188Q04JA,0.0
PA188Q05JA,0.0
PA188Q06JA,-0.0
PA188Q08JA,-0.0
PA188Q09JA,0.0
PA188Q10JA,0.0
PA189Q01JA,-0.0
PA189Q02JA,-0.0
PA189Q03JA,-0.46139212471499463
PA189Q04JA,-0.0
PA189Q05JA,0.0
PA189Q06JA,-0.0
PA189Q09JA,0.0
PA189Q10JA,0.0
PA194Q01JA,0.0
PA195Q01JA,1.1671375377854636
PA041Q01TA,0.0
PA042Q01TA,2.138325019210317
EFFORT1,0.12450428018746156
EFFORT2,5.203035672660662
AGE,0.11433415922485002
GRADE,5.176503225566052
ISCEDP,0.10261160664091382
IMMIG,0.5755231688920198
REPEAT,-0.03499277077795478
MISSSC,-3.567422752783887
SKIPPING,1.285419356528057
TARDYSD,-1.6788895934379802
EXERPRAC,0.0
STUDYHMW,-0.0
WORKPAY,2.3361804859012105
WORKHOME,0.0
EXPECEDU,3.959732023044506
MATHPREF,0.0
MATHEASE,0.0
MATHMOT,1.32286651161786
DURECEC,-0.5944270625234498
BSMJ,0.3974804250059691
SISCO,0.0
RELATST,0.0
BELONG,-0.0
BULLIED,-0.0
FEELSAFE,0.0
SCHRISK,-1.9700077734701618
PERSEVAGR,0.0
CURIOAGR,0.7065085057628132
COOPAGR,-1.956987863961565
EMPATAGR,1.5242320783797096
ASSERAGR,2.3285921970820453
STRESAGR,1.0257716478702659
EMOCOAGR,1.9661347684215393
GROSAGR,0.3426192389903498
INFOSEEK,-0.8632697448483392
FAMSUP,-1.1962895098118
DISCLIM,2.194474039947987
TEACHSUP,-1.191125195070871
COGACRCO,0.43371085878004983
COGACMCO,-1.1232483677259852
EXPOFA,0.0
EXPO21ST,0.0
MATHEFF,12.673669931384584
MATHEF21,1.108903473603281
FAMCON,2.4555662567890497
ANXMAT,-2.252076333669694
MATHPERS,0.0
CREATEFF,-2.61351813256529
CREATSCH,-2.1314771070689487
CREATFAM,-0.48952936820298454
CREATAS,-0.0
CREATOOS,-2.29114042775912
CREATOP,-0.0
OPENART,0.0
IMAGINE,-0.04763536702774786
SCHSUST,2.3703288569415375
LEARRES,0.0
PROBSELF,0.4411374593658747
FAMSUPSL,-4.179652188301469
FEELLAH,0.23549210485524183
SDLEFF,0.0
MISCED,-0.0
FISCED,0.0
HISCED,-3.1175260220076226
PAREDINT,-1.844099879332727
BMMJ1,3.085352156829826
BFMJ2,3.228937536451066
HISEI,0.0
ICTRES,-4.392235490283209
HOMEPOS,6.09334414648328
ESCS,9.942141869342178
FCFMLRTY,1.8200718519510617
FLSCHOOL,-1.0360942399165558
FLMULTSB,-0.0
FLFAMILY,-0.2854499166039285
ACCESSFP,-0.0
FLCONFIN,-0.0
FLCONICT,0.09693077329001433
ACCESSFA,0.0
ATTCONFM,-0.14523248734646857
FRINFLFM,0.04585992752408515
ICTSCH,-0.0
ICTAVSCH,-0.0
ICTHOME,0.0
ICTAVHOM,0.0
ICTQUAL,0.6776354335881121
ICTSUBJ,0.5940271828133765
ICTENQ,-0.0
ICTFEED,-0.9030367527231891
ICTOUT,0.0
ICTWKDY,-0.0
ICTWKEND,-0.8074131263881241
ICTREG,-0.0
ICTINFO,0.0
ICTDISTR,0.0
ICTEFFIC,-0.0
STUBMI,0.0
BODYIMA,0.0
SOCONPA,-0.0
LIFESAT,0.0
PSYCHSYM,-0.5053404615135112
SOCCON,-1.0889569659830876
EXPWB,-0.0
CURSUPP,-2.392859238320433
PQMIMP,0.0
PQMCAR,0.1925357039999091
PARINVOL,-0.32097414760874793
PQSCHOOL,0.0
PASCHPOL,-0.0
ATTIMMP,0.0
PAREXPT,0.0
CREATHME,0.0
CREATACT,0.0
CREATOPN,-1.3352930213692462
CREATOR,-0.0
UNIT,-0.0
WVARSTRR,-0.0
